ID_DETALLE,NOMCIENTIFICO,ALTURATOTAL,VOLUMENCOMER,DENSIDAD,ESTADO_COPA,ESTADO_FUSTE,ESTADO_RAIZ,EST_RAIZ_GEN,NIVEL_RIESGO,ESTADO_FITO,TRATAMIENTO
1466610339875,Eugenia myrtifolia,3.5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Traslado
1442353383016,Pittosporum undulatum,8.62,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100623266,Acacia decurrens,2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
155050,Eucalyptus globulus,25,0,Denso,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1641872986718,Quercus humboldtii,2,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1466610337760,Eugenia myrtifolia,3,0,Denso,Bueno,Regular,No apreciable,Bueno,Moderada,,Traslado
1442353383028,Cotoneaster panosa,6.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100623276,Acacia decurrens,4,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
155052,Eucalyptus globulus,11,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399843783,Schinus molle,6,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,,Conservacion
1641872986892,Quercus humboldtii,1.5,0,Medio,Regular,Bueno,Raices Descubiertas,Bueno,Moderada,Regular,Tratamiento Integral
1466610337770,Salix humboldtiana,7.5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1442353383039,Prunus serotina,9.12,0,Denso,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100623285,Acacia decurrens,14,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
155054,Eucalyptus globulus,36,0,Denso,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399843792,Schinus molle,5,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,,Conservacion
1641872986980,Eugenia myrtifolia,2.6,0,Ralo,Regular,Bueno,Raices Descubiertas,Regular,Moderada,Regular,Tratamiento Integral
1466610342278,Yucca elephantipes,3.5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1442353383051,Pittosporum undulatum,7.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100623369,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1641872986874,Ligustrum lucidum,2,0,Denso,Regular,Regular,Raices Descubiertas,Bueno,Moderada,Regular,Poda Estructural
1573399843800,Ficus soatensis,2,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Traslado
155056,Eucalyptus globulus,30,0,Denso,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1466610339590,Yucca elephantipes,4.5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
155058,Eucalyptus globulus,30,0,Denso,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1641872986995,Eugenia myrtifolia,2.7,0,Ralo,Regular,Bueno,Raices Descubiertas,Regular,Moderada,Regular,Tratamiento Integral
1573399843810,Ficus soatensis,13,0,Denso,Malo,Malo,No apreciable,Bueno,Moderada,,Tala
1466610342360,Yucca elephantipes,7,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1475100625012,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383064,Ficus tequendamae,9.12,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100623739,Acacia decurrens,2.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383075,Cotoneaster panosa,6.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1641872987023,Myrcia popayanensis,1.4,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1573399843818,Ficus soatensis,9,0,Denso,Malo,Malo,Raices Descubiertas,Regular,Moderada,,Tala
155060,Eucalyptus globulus,9,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1466610340593,Salix humboldtiana,9,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1442353383087,Cotoneaster panosa,2.11,0,Muy Ralo,Malo,Malo,No apreciable,Bueno,Moderada,,Tala
1475100623323,Acacia decurrens,5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1641872986767,Myrcia popayanensis,1.8,0,Medio,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1573399843827,Ficus soatensis,2.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,,Traslado
155063,Eucalyptus globulus,20,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1466610338688,Fraxinus chinensis,10,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1442353383099,Pittosporum undulatum,7.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100623333,Acacia decurrens,3.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1641872986775,Xylosma spiculiferum,1.9,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,Regular,Tratamiento Integral
1573399843835,Ficus soatensis,9,0,Medio,Regular,Malo,Raices Descubiertas,Regular,Moderada,,Tala
155065,Eucalyptus globulus,12,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1466610339895,Fraxinus chinensis,11,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1442353383111,Xylosma spiculiferum,6.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100623342,Acacia decurrens,2,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1641872986783,Myrcia popayanensis,1.7,0,Medio,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Poda Realce
1573399844058,Ficus soatensis,12,0,Denso,Malo,Malo,Raices Descubiertas,Regular,Moderada,,Tala
155067,Eucalyptus globulus,7,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1466610340875,Fraxinus chinensis,13,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1442353383123,Pittosporum undulatum,6.52,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1466610339897,Fraxinus chinensis,14,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1641872986791,Quercus humboldtii,1.4,0,Ralo,Bueno,Bueno,Raices Descubiertas,Bueno,Moderada,Regular,Tratamiento Integral
1573399843856,Ficus soatensis,13,0,Denso,Malo,Malo,Raices Descubiertas,Malo,Moderada,,Tala
155069,Eucalyptus globulus,25,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1475100623352,Acacia decurrens,2.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383135,Pittosporum undulatum,9.12,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1466610337864,Fraxinus chinensis,12,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1641872986799,Quercus humboldtii,2.1,0,Medio,Regular,Bueno,Raices Descubiertas,Bueno,Moderada,Regular,Tratamiento Integral
1573399843864,Ficus soatensis,3,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,,Traslado
155071,Eucalyptus globulus,10,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1475100627442,Acacia decurrens,6,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383147,Xylosma spiculiferum,2.35,0,Muy Ralo,Malo,Suprimido,No apreciable,Bueno,Moderada,,Tala
1466610337874,Fraxinus chinensis,12,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Poda Radicular
1641872986810,Eugenia myrtifolia,2.4,0,Ralo,Regular,Bueno,Raices Descubiertas,Regular,Moderada,Regular,Tratamiento Integral
1573399843877,Ficus soatensis,9,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Tala
155073,Eucalyptus globulus,20,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1475100623372,Acacia decurrens,2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383159,Pittosporum undulatum,8.86,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1466610337885,Fraxinus chinensis,10,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
155075,Eucalyptus globulus,21,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399843885,Ficus soatensis,3,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,,Traslado
1641872986818,Ficus tequendamae,2.2,0,Medio,Regular,Bueno,No apreciable,Regular,Moderada,Regular,Tratamiento Integral
1475100623381,Acacia decurrens,17,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383171,Pittosporum undulatum,9.12,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1466610337895,Fraxinus chinensis,12,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1641872987282,Lafoensia acuminata,2.3,0,Medio,Regular,Regular,Raices Descubiertas,Regular,Moderada,Regular,Tratamiento Integral
1573399843897,Ficus soatensis,11,0,Denso,Regular,Regular,Raices Descubiertas,Regular,Moderada,,Tala
1475100626376,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383183,Cotoneaster panosa,7.28,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1466610340397,Fraxinus chinensis,13.5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1641872986834,Ficus tequendamae,2.2,0,Medio,Regular,Bueno,No apreciable,Regular,Moderada,Regular,Tratamiento Integral
1573399843905,Ficus soatensis,8,0,Denso,Regular,Regular,Raices Descubiertas,Bueno,Moderada,,Tala
155077,Eucalyptus globulus,10,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1475100623400,Acacia decurrens,16,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383195,Cotoneaster panosa,7.49,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627231,Acacia decurrens,3.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1641872986843,Tecoma stans,2.6,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1573399843913,Ficus soatensis,5,0,Medio,Malo,Malo,Raices Descubiertas,Regular,Moderada,,Tala
155080,Eucalyptus globulus,10,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1466610338393,Fraxinus chinensis,13.5,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1442353383206,Pittosporum undulatum,9.12,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100626624,Acacia decurrens,5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
155082,Eucalyptus globulus,16,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399844384,Ficus soatensis,3,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,,Traslado
1641872986851,Tecoma stans,2,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1466610342906,Fraxinus chinensis,9,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1442353383218,Yucca aloifolia,7.7,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627207,Acacia decurrens,10,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1641872986859,Quercus humboldtii,1.8,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1573399843929,Ficus soatensis,10,0,Medio,Regular,Bueno,Raices entorchadas,Regular,Moderada,,Tala
1466610337938,Fraxinus chinensis,13.5,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1442353383230,Lafoensia acuminata,10.91,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100623447,Acacia decurrens,14,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1641872987056,Quercus humboldtii,1.3,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1573399843937,Ficus soatensis,2,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Traslado
1466610340965,Fraxinus chinensis,11,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1442353383242,Lafoensia acuminata,10.26,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100623457,Acacia decurrens,2,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
155084,Eucalyptus globulus,11,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399843953,Ficus soatensis,2.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,,Traslado
1641872987367,Myrcia popayanensis,1.4,0,Medio,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1466610337959,Fraxinus chinensis,12,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Poda Radicular
1475100628157,Acacia decurrens,7,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383253,Pittosporum undulatum,9.12,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155086,Eucalyptus globulus,10,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399843961,Ficus soatensis,7,0,Medio,Regular,Malo,Raices Descubiertas,Regular,Moderada,,Tala
1641872986882,Quercus humboldtii,1.9,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1466610341697,Fraxinus chinensis,9.5,0,Ralo,Regular,Regular,No apreciable,Bueno,Moderada,,Poda Radicular
1475100623476,Acacia decurrens,7,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383265,Myrcianthes leucoxyla,7.7,0,Muy Ralo,Malo,Malo,No apreciable,Bueno,Moderada,,Tala
155088,Eucalyptus globulus,22,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399843969,Ficus soatensis,8,0,Denso,Bueno,Regular,Raices Descubiertas,Regular,Moderada,,Tala
1641872987256,Quercus humboldtii,1.4,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1466610337980,Fraxinus chinensis,9,0,Ralo,Malo,Malo,No apreciable,Regular,Moderada,,Tala
1475100623486,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383277,Xylosma spiculiferum,7.28,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155090,Eucalyptus globulus,25,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399844171,Ficus soatensis,8,0,Denso,Regular,Malo,No apreciable,Bueno,Moderada,,Tala
1641872986899,Eugenia myrtifolia,2.8,0,Ralo,Regular,Regular,No apreciable,Regular,Moderada,Regular,Tratamiento Integral
1466610337990,Fraxinus chinensis,9.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Poda Radicular
1475100623496,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383289,Cotoneaster panosa,7.28,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155092,Eucalyptus globulus,20,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399843987,Ficus soatensis,12,0,Denso,Regular,Regular,Raices Descubiertas,Regular,Moderada,,Tala
1641872986922,Quercus humboldtii,1.7,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1466610338001,Fraxinus chinensis,12,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Poda Radicular
1475100623506,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383301,Cotoneaster panosa,7.09,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155094,Eucalyptus globulus,23,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399843995,Ficus soatensis,8,0,Denso,Malo,Regular,No apreciable,Bueno,Moderada,,Tala
1641872986915,Pittosporum undulatum,2.1,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Poda Estructural
1466610338011,Fraxinus chinensis,12,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1475100623516,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383313,Pittosporum undulatum,9.12,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155097,Eucalyptus globulus,14,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399844013,Ficus soatensis,8,0,Medio,Malo,Malo,Raices Descubiertas,Regular,Moderada,,Tala
1641872986923,Myrcia popayanensis,1.8,0,Medio,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1466610338021,Fraxinus chinensis,12.5,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1475100628216,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383325,Pittosporum undulatum,9.12,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
155099,Eucalyptus globulus,15,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399844022,Ficus soatensis,8,0,Medio,Regular,Regular,Raices Descubiertas,Regular,Moderada,,Tala
1641872986932,Quercus humboldtii,1.8,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1466610339310,Fraxinus chinensis,12,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Poda Radicular
1475100623535,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383337,Lafoensia acuminata,10.26,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
155101,Eucalyptus globulus,25,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399844032,Ficus soatensis,7,0,Medio,Malo,Regular,Raices Descubiertas,Regular,Moderada,,Tala
1641872986945,Quercus humboldtii,1.8,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1466610338040,Fraxinus chinensis,12,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1475100623544,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353383350,Pittosporum undulatum,8.86,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155103,Eucalyptus globulus,14,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399844040,Ficus soatensis,7,0,Ralo,Malo,Regular,No apreciable,Bueno,Moderada,,Tala
1641872986952,Quercus humboldtii,1.4,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1466610342955,Fraxinus chinensis,12,0,Ralo,Regular,Regular,No apreciable,Bueno,Moderada,,Poda Radicular
1475100623554,Acacia decurrens,12,0,Medio,Regular,Regular,Raices Descubiertas,Regular,Moderada,,Tala
1442353383362,Pyracantha coccinea,7.7,0,Muy Ralo,Malo,Regular,No apreciable,Bueno,Moderada,,Tala
1641872986961,Myrcia popayanensis,1.7,0,Medio,Bueno,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1573399844049,Ficus soatensis,8,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1466610338060,Fraxinus chinensis,15,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Poda Radicular
1442353383374,Cotoneaster panosa,6.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100623563,Acacia decurrens,11,0,Medio,Regular,Regular,Raices Descubiertas,Regular,Moderada,,Tala
155105,Eucalyptus globulus,23,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399844057,Ficus soatensis,9,0,Denso,Regular,Regular,Raices Descubiertas,Regular,Moderada,,Tala
1641872987324,Quercus humboldtii,1.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1466610338070,Fraxinus chinensis,10,0,Ralo,Regular,Regular,No apreciable,Bueno,Moderada,,Poda Radicular
1442353383389,Cotoneaster panosa,6.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100623573,Acacia decurrens,6,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
155107,Eucalyptus globulus,25,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399844303,Ficus soatensis,8,0,Denso,Regular,Bueno,Raices Descubiertas,Regular,Moderada,,Tala
1641872987348,Quercus humboldtii,1.8,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1466610338081,Fraxinus chinensis,12,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Poda Radicular
1442353383401,Cotoneaster panosa,6.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100623582,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
155109,Eucalyptus globulus,15,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1573399844073,Ficus soatensis,8.5,0,Denso,Regular,Bueno,Raices Descubiertas,Regular,Moderada,,Tala
1641872987215,Quercus humboldtii,1.8,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1466610338091,Fraxinus chinensis,10,0,Medio,Regular,Regular,Raices Descubiertas,Bueno,Moderada,,Poda Radicular
1442353383410,Pittosporum undulatum,8.14,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100624650,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
155111,Eucalyptus globulus,11,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1466610339164,Fraxinus chinensis,12.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Poda Radicular
1641872986994,Quercus humboldtii,2,0,Medio,Bueno,Regular,No apreciable,Regular,Moderada,Regular,Tratamiento Integral
1573399844086,Ficus soatensis,10,0,Denso,Regular,Regular,Raices entorchadas,Regular,Moderada,,Tala
1442353383422,Melaleuca leucodendron,8.14,0,Muy Ralo,Regular,Malo,No apreciable,Bueno,Moderada,,Tala
1475100628196,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1641872987009,Tecoma stans,1.3,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,Regular,Tratamiento Integral
1573399844358,Ficus soatensis,11,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1466610338112,Fraxinus chinensis,11.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Poda Radicular
